id,date,capacity,traffic,an_id,an_name,region_name
10167,2022-03-19,223,2095,16,OSKTT1YXFS,Milovčići
10168,2022-03-19,302,2835,16,OSKTT1YXFS,Oštrobradić
10169,2022-03-19,284,2667,16,OSKTT1YXFS,Porat
10170,2022-03-19,302,2835,16,OSKTT1YXFS,Sveti Anton
10171,2022-03-19,441,4142,16,OSKTT1YXFS,Sveti Ivan
10172,2022-03-19,514,4825,16,OSKTT1YXFS,Sveti Vid-Miholjice
10173,2022-03-19,284,2667,16,OSKTT1YXFS,Žgombići
10174,2022-03-19,399,3746,16,OSKTT1YXFS,Njivice
10175,2022-03-19,368,3460,16,OSKTT1YXFS,Omišalj
10176,2022-03-19,251,2364,16,OSKTT1YXFS,Risika
10177,2022-03-19,237,2226,16,OSKTT1YXFS,Vrbnik
10178,2022-03-19,559,37,17,EAWL5GRXPI,Milčetići
10179,2022-03-19,670,44,17,EAWL5GRXPI,Milovčići
10180,2022-03-19,559,37,17,EAWL5GRXPI,Oštrobradić
10181,2022-03-19,857,57,17,EAWL5GRXPI,Strilčići
10182,2022-03-19,1072,72,17,EAWL5GRXPI,Sveti Anton
10183,2022-03-19,857,57,17,EAWL5GRXPI,Sveti Ivan
10184,2022-03-19,916,61,17,EAWL5GRXPI,Zidarići
10185,2022-03-19,1206,81,17,EAWL5GRXPI,Žgombići
10186,2022-03-19,1341,90,17,EAWL5GRXPI,Njivice
10187,2022-03-19,670,45,17,EAWL5GRXPI,Garica
10188,2022-03-19,804,54,17,EAWL5GRXPI,Kampelje
10189,2022-03-19,670,45,17,EAWL5GRXPI,Risika
10190,2022-03-19,972,13,18,TW6FWFWWRL,Sveti Ivan
10191,2022-03-19,1183,16,18,TW6FWFWWRL,Sveti Vid-Miholjice
10192,2022-03-19,1182,16,18,TW6FWFWWRL,Njivice
10193,2022-03-19,1690,24,18,TW6FWFWWRL,Omišalj
10194,2022-03-19,972,13,18,TW6FWFWWRL,Risika
10195,2022-03-19,1183,16,18,TW6FWFWWRL,Vrbnik
10196,2022-03-19,589,492,19,A6JEL2CAEO,Turčić
10197,2022-03-19,1277,1068,19,A6JEL2CAEO,Punat
10198,2022-03-19,589,492,19,A6JEL2CAEO,Stara Baška
10199,2022-03-19,299,553,20,RCIHSNCBTL,Sveti Ivan
10200,2022-03-19,318,588,20,RCIHSNCBTL,Sveti Vid-Miholjice
10201,2022-03-19,299,553,20,RCIHSNCBTL,Žgombići
10202,2022-03-19,465,860,20,RCIHSNCBTL,Njivice
10203,2022-03-19,503,931,20,RCIHSNCBTL,Omišalj
10204,2022-03-19,318,588,20,RCIHSNCBTL,Kampelje
10205,2022-03-19,503,931,20,RCIHSNCBTL,Risika
10206,2022-03-19,649,1200,20,RCIHSNCBTL,Vrbnik
10207,2022-03-20,632,205,1,PBQ7X5JDYD,Brusići
10208,2022-03-20,903,293,1,PBQ7X5JDYD,Brzac
10209,2022-03-20,903,293,1,PBQ7X5JDYD,Kornić
10210,2022-03-20,519,168,1,PBQ7X5JDYD,Milohnići
10211,2022-03-20,632,205,1,PBQ7X5JDYD,Muraj
10212,2022-03-20,519,168,1,PBQ7X5JDYD,Nenadići
10213,2022-03-20,376,122,1,PBQ7X5JDYD,Vrh
10214,2022-03-20,451,146,1,PBQ7X5JDYD,Žgaljići
10215,2022-03-20,376,122,1,PBQ7X5JDYD,Baška
10216,2022-03-20,1011,974,2,LHP09PJJNH,Kornić
10217,2022-03-20,2427,2337,2,LHP09PJJNH,Krk
10218,2022-03-20,1659,1597,2,LHP09PJJNH,Lakmartin
10219,2022-03-20,1143,256,3,N1B1BNP4BF,Brzac
10220,2022-03-20,1812,406,3,N1B1BNP4BF,Kornić
10221,2022-03-20,2334,523,3,N1B1BNP4BF,Krk
10222,2022-03-20,1371,307,3,N1B1BNP4BF,Lakmartin
10223,2022-03-20,1290,289,3,N1B1BNP4BF,Nenadići
10224,2022-03-20,1371,307,3,N1B1BNP4BF,Pinezići
10225,2022-03-20,1013,227,3,N1B1BNP4BF,Poljica
10226,2022-03-20,108,537,4,DRA7OZ2UFF,Brzac
10227,2022-03-20,171,850,4,DRA7OZ2UFF,Kornić
10228,2022-03-20,189,941,4,DRA7OZ2UFF,Krk
10229,2022-03-20,129,644,4,DRA7OZ2UFF,Lakmartin
10230,2022-03-20,101,505,4,DRA7OZ2UFF,Muraj
10231,2022-03-20,158,786,4,DRA7OZ2UFF,Nenadići
10232,2022-03-20,221,1096,4,DRA7OZ2UFF,Pinezići
10233,2022-03-20,122,605,4,DRA7OZ2UFF,Poljica
10234,2022-03-20,122,605,4,DRA7OZ2UFF,Baška
10235,2022-03-20,129,644,4,DRA7OZ2UFF,Batomalj
10236,2022-03-20,95,476,4,DRA7OZ2UFF,Draga Bašćanska
10237,2022-03-20,600,3297,5,XEDEKWCXKH,Bajčići
10238,2022-03-20,493,2711,5,XEDEKWCXKH,Brusići
10239,2022-03-20,858,4710,5,XEDEKWCXKH,Linardići
10240,2022-03-20,600,3296,5,XEDEKWCXKH,Milohnići
10241,2022-03-20,686,3767,5,XEDEKWCXKH,Skrbčići
10242,2022-03-20,858,4710,5,XEDEKWCXKH,Vrh
10243,2022-03-20,428,2354,5,XEDEKWCXKH,Jurandvor
10244,2022-03-20,357,1963,5,XEDEKWCXKH,Čižići
10245,2022-03-20,486,998,6,DFOH4WOMLZ,Muraj
10246,2022-03-20,746,1530,6,DFOH4WOMLZ,Nenadići
10247,2022-03-20,798,1636,6,DFOH4WOMLZ,Pinezići
10248,2022-03-20,583,1196,6,DFOH4WOMLZ,Poljica
10249,2022-03-20,572,1173,6,DFOH4WOMLZ,Žgaljići
10250,2022-03-20,1168,2394,6,DFOH4WOMLZ,Baška
10251,2022-03-20,1002,2055,6,DFOH4WOMLZ,Batomalj
10252,2022-03-20,686,1406,6,DFOH4WOMLZ,Draga Bašćanska
10253,2022-03-20,539,1104,6,DFOH4WOMLZ,Dobrinj
10254,2022-03-20,837,1716,6,DFOH4WOMLZ,Gabonjin
10255,2022-03-20,906,1858,6,DFOH4WOMLZ,Gostinjac
10256,2022-03-20,645,1323,6,DFOH4WOMLZ,Hlapa
10257,2022-03-20,539,1104,6,DFOH4WOMLZ,Polje
10258,2022-03-20,572,1173,6,DFOH4WOMLZ,Rasopasno
10259,2022-03-20,241,2139,7,E7FJZG4ZZD,Krk
10260,2022-03-20,329,2925,7,E7FJZG4ZZD,Lakmartin
10261,2022-03-20,289,2566,7,E7FJZG4ZZD,Pinezići
10262,2022-03-20,433,3850,7,E7FJZG4ZZD,Poljica
10263,2022-03-20,266,2364,7,E7FJZG4ZZD,Batomalj
10264,2022-03-20,482,4278,7,E7FJZG4ZZD,Draga Bašćanska
10265,2022-03-20,236,2096,7,E7FJZG4ZZD,Hlapa
10266,2022-03-20,387,2297,8,QL6JI50ETP,Skrbčići
10267,2022-03-20,364,2160,8,QL6JI50ETP,Vrh
10268,2022-03-20,659,3909,8,QL6JI50ETP,Jurandvor
10269,2022-03-20,511,3034,8,QL6JI50ETP,Čižići
10270,2022-03-20,322,1915,8,QL6JI50ETP,Dobrinj
10271,2022-03-20,511,3034,8,QL6JI50ETP,Klanice
10272,2022-03-20,472,2803,8,QL6JI50ETP,Klimno
10273,2022-03-20,304,1803,8,QL6JI50ETP,Kras
10274,2022-03-20,322,1915,8,QL6JI50ETP,Soline
10275,2022-03-20,304,1803,8,QL6JI50ETP,Sužan
10276,2022-03-20,157,978,9,POC3TWHIKK,Čižići
10277,2022-03-20,188,1172,9,POC3TWHIKK,Dobrinj
10278,2022-03-20,157,978,9,POC3TWHIKK,Gabonjin
10279,2022-03-20,241,1500,9,POC3TWHIKK,Klimno
10280,2022-03-20,378,2346,9,POC3TWHIKK,Kras
10281,2022-03-20,241,1500,9,POC3TWHIKK,Polje
10282,2022-03-20,258,1604,9,POC3TWHIKK,Sužan
10283,2022-03-20,340,2111,9,POC3TWHIKK,Sveti Ivan Dobrinjski
10284,2022-03-20,258,1604,9,POC3TWHIKK,Sveti Vid Dobrinjski
10285,2022-03-20,188,1173,9,POC3TWHIKK,Županje
10286,2022-03-20,226,1407,9,POC3TWHIKK,Barušići
10287,2022-03-20,188,1173,9,POC3TWHIKK,Bogovići
10288,2022-03-20,137,1010,10,LL6L75MAOH,Vrh
10289,2022-03-20,165,1212,10,LL6L75MAOH,Žgaljići
10290,2022-03-20,137,1010,10,LL6L75MAOH,Baška
10291,2022-03-20,188,1381,10,LL6L75MAOH,Čižići
10292,2022-03-20,247,1818,10,LL6L75MAOH,Dobrinj
10293,2022-03-20,188,1381,10,LL6L75MAOH,Gabonjin
10294,2022-03-20,175,1292,10,LL6L75MAOH,Klimno
10295,2022-03-20,220,1616,10,LL6L75MAOH,Kras
10296,2022-03-20,275,2021,10,LL6L75MAOH,Polje
10297,2022-03-20,114,842,10,LL6L75MAOH,Sužan
10298,2022-03-20,137,1010,10,LL6L75MAOH,Sveti Ivan Dobrinjski
10299,2022-03-20,114,842,10,LL6L75MAOH,Sveti Vid Dobrinjski
10300,2022-03-20,363,980,11,PWRE47KYZP,Dobrinj
10301,2022-03-20,492,1327,11,PWRE47KYZP,Gabonjin
10302,2022-03-20,463,1248,11,PWRE47KYZP,Gostinjac
10303,2022-03-20,492,1327,11,PWRE47KYZP,Kras
10304,2022-03-20,719,1938,11,PWRE47KYZP,Polje
10305,2022-03-20,650,1753,11,PWRE47KYZP,Rasopasno
10306,2022-03-20,410,1106,11,PWRE47KYZP,Rudine
10307,2022-03-20,463,1248,11,PWRE47KYZP,Sveti Ivan Dobrinjski
10308,2022-03-20,650,1753,11,PWRE47KYZP,Sveti Vid Dobrinjski
10309,2022-03-20,838,2258,11,PWRE47KYZP,Šilo
10310,2022-03-20,386,1042,11,PWRE47KYZP,Tribulje
10311,2022-03-20,410,1106,11,PWRE47KYZP,Bogovići
10312,2022-03-20,386,1042,11,PWRE47KYZP,Kremenići
10313,2022-03-20,109,346,12,D2JG9GNXNM,Sveti Ivan Dobrinjski
10314,2022-03-20,167,530,12,D2JG9GNXNM,Sveti Vid Dobrinjski
10315,2022-03-20,179,567,12,D2JG9GNXNM,Šilo
10316,2022-03-20,130,414,12,D2JG9GNXNM,Tribulje
10317,2022-03-20,131,415,12,D2JG9GNXNM,Barušići
10318,2022-03-20,262,830,12,D2JG9GNXNM,Bogovići
10319,2022-03-20,235,746,12,D2JG9GNXNM,Kremenići
10320,2022-03-20,157,497,12,D2JG9GNXNM,Ljutići
10321,2022-03-20,109,346,12,D2JG9GNXNM,Milčetići
10322,2022-03-20,167,530,12,D2JG9GNXNM,Milovčići
10323,2022-03-20,179,567,12,D2JG9GNXNM,Oštrobradić
10324,2022-03-20,130,414,12,D2JG9GNXNM,Porat
10325,2022-03-20,704,782,13,8ZNRGQBWYD,Soline
10326,2022-03-20,662,735,13,8ZNRGQBWYD,Sužan
10327,2022-03-20,1028,1142,13,8ZNRGQBWYD,Žestilac
10328,2022-03-20,930,1033,13,8ZNRGQBWYD,Županje
10329,2022-03-20,587,652,13,8ZNRGQBWYD,Barušići
10330,2022-03-20,1198,1331,13,8ZNRGQBWYD,Malinska
10331,2022-03-20,859,954,13,8ZNRGQBWYD,Maršići
10332,2022-03-20,552,614,13,8ZNRGQBWYD,Milčetići
10333,2022-03-20,587,652,13,8ZNRGQBWYD,Radići
10334,2022-03-20,552,614,13,8ZNRGQBWYD,Sabljići
10335,2022-03-20,469,821,14,6O5L23OOTU,Soline
10336,2022-03-20,563,985,14,6O5L23OOTU,Sužan
10337,2022-03-20,469,821,14,6O5L23OOTU,Sveti Ivan Dobrinjski
10338,2022-03-20,720,1259,14,6O5L23OOTU,Žestilac
10339,2022-03-20,901,1576,14,6O5L23OOTU,Županje
10340,2022-03-20,720,1259,14,6O5L23OOTU,Barušići
10341,2022-03-20,770,1347,14,6O5L23OOTU,Malinska
10342,2022-03-20,1014,1773,14,6O5L23OOTU,Maršići
10343,2022-03-20,1127,1970,14,6O5L23OOTU,Milčetići
10344,2022-03-20,563,984,14,6O5L23OOTU,Radići
10345,2022-03-20,676,1181,14,6O5L23OOTU,Sabljići
10346,2022-03-20,563,984,14,6O5L23OOTU,Strilčići
10347,2022-03-20,317,2578,15,BKFMWP4ZDB,Malinska
10348,2022-03-20,339,2756,15,BKFMWP4ZDB,Maršići
10349,2022-03-20,248,2015,15,BKFMWP4ZDB,Milčetići
10350,2022-03-20,496,4032,15,BKFMWP4ZDB,Radići
10351,2022-03-20,446,3628,15,BKFMWP4ZDB,Sabljići
10352,2022-03-20,297,2419,15,BKFMWP4ZDB,Strilčići
10353,2022-03-20,317,2578,15,BKFMWP4ZDB,Turčić
10354,2022-03-20,339,2756,15,BKFMWP4ZDB,Vantačići
10355,2022-03-20,248,2016,15,BKFMWP4ZDB,Zidarići
10356,2022-03-20,223,2095,16,OSKTT1YXFS,Milovčići
10357,2022-03-20,302,2835,16,OSKTT1YXFS,Oštrobradić
10358,2022-03-20,284,2667,16,OSKTT1YXFS,Porat
10359,2022-03-20,302,2835,16,OSKTT1YXFS,Sveti Anton
10360,2022-03-20,441,4142,16,OSKTT1YXFS,Sveti Ivan
10361,2022-03-20,514,4825,16,OSKTT1YXFS,Sveti Vid-Miholjice
10362,2022-03-20,284,2667,16,OSKTT1YXFS,Žgombići
10363,2022-03-20,399,3746,16,OSKTT1YXFS,Njivice
10364,2022-03-20,368,3460,16,OSKTT1YXFS,Omišalj
10365,2022-03-20,251,2364,16,OSKTT1YXFS,Risika
10366,2022-03-20,237,2226,16,OSKTT1YXFS,Vrbnik
10367,2022-03-20,559,37,17,EAWL5GRXPI,Milčetići
10368,2022-03-20,670,44,17,EAWL5GRXPI,Milovčići
10369,2022-03-20,559,37,17,EAWL5GRXPI,Oštrobradić
10370,2022-03-20,857,57,17,EAWL5GRXPI,Strilčići
10371,2022-03-20,1072,72,17,EAWL5GRXPI,Sveti Anton
10372,2022-03-20,857,57,17,EAWL5GRXPI,Sveti Ivan
10373,2022-03-20,916,61,17,EAWL5GRXPI,Zidarići
10374,2022-03-20,1206,81,17,EAWL5GRXPI,Žgombići
10375,2022-03-20,1341,90,17,EAWL5GRXPI,Njivice
10376,2022-03-20,670,45,17,EAWL5GRXPI,Garica
10377,2022-03-20,804,54,17,EAWL5GRXPI,Kampelje
10378,2022-03-20,670,45,17,EAWL5GRXPI,Risika
10379,2022-03-20,972,13,18,TW6FWFWWRL,Sveti Ivan
10380,2022-03-20,1183,16,18,TW6FWFWWRL,Sveti Vid-Miholjice
10381,2022-03-20,1182,16,18,TW6FWFWWRL,Njivice
10382,2022-03-20,1690,24,18,TW6FWFWWRL,Omišalj
10383,2022-03-20,972,13,18,TW6FWFWWRL,Risika
10384,2022-03-20,1183,16,18,TW6FWFWWRL,Vrbnik
10385,2022-03-20,589,492,19,A6JEL2CAEO,Turčić
10386,2022-03-20,1277,1068,19,A6JEL2CAEO,Punat
10387,2022-03-20,589,492,19,A6JEL2CAEO,Stara Baška
10388,2022-03-20,299,553,20,RCIHSNCBTL,Sveti Ivan
10389,2022-03-20,318,588,20,RCIHSNCBTL,Sveti Vid-Miholjice
10390,2022-03-20,299,553,20,RCIHSNCBTL,Žgombići
10391,2022-03-20,465,860,20,RCIHSNCBTL,Njivice
10392,2022-03-20,503,931,20,RCIHSNCBTL,Omišalj
10393,2022-03-20,318,588,20,RCIHSNCBTL,Kampelje
10394,2022-03-20,503,931,20,RCIHSNCBTL,Risika
10395,2022-03-20,649,1200,20,RCIHSNCBTL,Vrbnik
10396,2022-03-21,632,205,1,PBQ7X5JDYD,Brusići
10397,2022-03-21,903,293,1,PBQ7X5JDYD,Brzac
10398,2022-03-21,903,293,1,PBQ7X5JDYD,Kornić
10399,2022-03-21,519,168,1,PBQ7X5JDYD,Milohnići
10400,2022-03-21,632,205,1,PBQ7X5JDYD,Muraj
10401,2022-03-21,519,168,1,PBQ7X5JDYD,Nenadići
10402,2022-03-21,376,122,1,PBQ7X5JDYD,Vrh
10403,2022-03-21,451,146,1,PBQ7X5JDYD,Žgaljići
10404,2022-03-21,376,122,1,PBQ7X5JDYD,Baška
10405,2022-03-21,1011,974,2,LHP09PJJNH,Kornić
10406,2022-03-21,2427,2337,2,LHP09PJJNH,Krk
10407,2022-03-21,1659,1597,2,LHP09PJJNH,Lakmartin
10408,2022-03-21,1143,256,3,N1B1BNP4BF,Brzac
10409,2022-03-21,1812,406,3,N1B1BNP4BF,Kornić
10410,2022-03-21,2334,523,3,N1B1BNP4BF,Krk
10411,2022-03-21,1371,307,3,N1B1BNP4BF,Lakmartin
10412,2022-03-21,1290,289,3,N1B1BNP4BF,Nenadići
10413,2022-03-21,1371,307,3,N1B1BNP4BF,Pinezići
10414,2022-03-21,1013,227,3,N1B1BNP4BF,Poljica
10415,2022-03-21,108,537,4,DRA7OZ2UFF,Brzac
10416,2022-03-21,171,850,4,DRA7OZ2UFF,Kornić
10417,2022-03-21,189,941,4,DRA7OZ2UFF,Krk
10418,2022-03-21,129,644,4,DRA7OZ2UFF,Lakmartin
10419,2022-03-21,101,505,4,DRA7OZ2UFF,Muraj
10420,2022-03-21,158,786,4,DRA7OZ2UFF,Nenadići
10421,2022-03-21,221,1096,4,DRA7OZ2UFF,Pinezići
10422,2022-03-21,122,605,4,DRA7OZ2UFF,Poljica
10423,2022-03-21,122,605,4,DRA7OZ2UFF,Baška
10424,2022-03-21,129,644,4,DRA7OZ2UFF,Batomalj
10425,2022-03-21,95,476,4,DRA7OZ2UFF,Draga Bašćanska
10426,2022-03-21,600,3297,5,XEDEKWCXKH,Bajčići
10427,2022-03-21,493,2711,5,XEDEKWCXKH,Brusići
10428,2022-03-21,858,4710,5,XEDEKWCXKH,Linardići
10429,2022-03-21,600,3296,5,XEDEKWCXKH,Milohnići
10430,2022-03-21,686,3767,5,XEDEKWCXKH,Skrbčići
10431,2022-03-21,858,4710,5,XEDEKWCXKH,Vrh
10432,2022-03-21,428,2354,5,XEDEKWCXKH,Jurandvor
10433,2022-03-21,357,1963,5,XEDEKWCXKH,Čižići
10434,2022-03-21,486,998,6,DFOH4WOMLZ,Muraj
10435,2022-03-21,746,1530,6,DFOH4WOMLZ,Nenadići
10436,2022-03-21,798,1636,6,DFOH4WOMLZ,Pinezići
10437,2022-03-21,583,1196,6,DFOH4WOMLZ,Poljica
10438,2022-03-21,572,1173,6,DFOH4WOMLZ,Žgaljići
10439,2022-03-21,1168,2394,6,DFOH4WOMLZ,Baška
10440,2022-03-21,1002,2055,6,DFOH4WOMLZ,Batomalj
10441,2022-03-21,686,1406,6,DFOH4WOMLZ,Draga Bašćanska
10442,2022-03-21,539,1104,6,DFOH4WOMLZ,Dobrinj
10443,2022-03-21,837,1716,6,DFOH4WOMLZ,Gabonjin
10444,2022-03-21,906,1858,6,DFOH4WOMLZ,Gostinjac
10445,2022-03-21,645,1323,6,DFOH4WOMLZ,Hlapa
10446,2022-03-21,539,1104,6,DFOH4WOMLZ,Polje
10447,2022-03-21,572,1173,6,DFOH4WOMLZ,Rasopasno
10448,2022-03-21,241,2139,7,E7FJZG4ZZD,Krk
10449,2022-03-21,329,2925,7,E7FJZG4ZZD,Lakmartin
10450,2022-03-21,289,2566,7,E7FJZG4ZZD,Pinezići
10451,2022-03-21,433,3850,7,E7FJZG4ZZD,Poljica
10452,2022-03-21,266,2364,7,E7FJZG4ZZD,Batomalj
10453,2022-03-21,482,4278,7,E7FJZG4ZZD,Draga Bašćanska
10454,2022-03-21,236,2096,7,E7FJZG4ZZD,Hlapa
10455,2022-03-21,387,2297,8,QL6JI50ETP,Skrbčići
10456,2022-03-21,364,2160,8,QL6JI50ETP,Vrh
10457,2022-03-21,659,3909,8,QL6JI50ETP,Jurandvor
10458,2022-03-21,511,3034,8,QL6JI50ETP,Čižići
10459,2022-03-21,322,1915,8,QL6JI50ETP,Dobrinj
10460,2022-03-21,511,3034,8,QL6JI50ETP,Klanice
10461,2022-03-21,472,2803,8,QL6JI50ETP,Klimno
10462,2022-03-21,304,1803,8,QL6JI50ETP,Kras
10463,2022-03-21,322,1915,8,QL6JI50ETP,Soline
10464,2022-03-21,304,1803,8,QL6JI50ETP,Sužan
10465,2022-03-21,157,978,9,POC3TWHIKK,Čižići
10466,2022-03-21,188,1172,9,POC3TWHIKK,Dobrinj
10467,2022-03-21,157,978,9,POC3TWHIKK,Gabonjin
10468,2022-03-21,241,1500,9,POC3TWHIKK,Klimno
10469,2022-03-21,378,2346,9,POC3TWHIKK,Kras
10470,2022-03-21,241,1500,9,POC3TWHIKK,Polje
10471,2022-03-21,258,1604,9,POC3TWHIKK,Sužan
10472,2022-03-21,340,2111,9,POC3TWHIKK,Sveti Ivan Dobrinjski
10473,2022-03-21,258,1604,9,POC3TWHIKK,Sveti Vid Dobrinjski
10474,2022-03-21,188,1173,9,POC3TWHIKK,Županje
10475,2022-03-21,226,1407,9,POC3TWHIKK,Barušići
10476,2022-03-21,188,1173,9,POC3TWHIKK,Bogovići
10477,2022-03-21,137,1010,10,LL6L75MAOH,Vrh
10478,2022-03-21,165,1212,10,LL6L75MAOH,Žgaljići
10479,2022-03-21,137,1010,10,LL6L75MAOH,Baška
10480,2022-03-21,188,1381,10,LL6L75MAOH,Čižići
10481,2022-03-21,247,1818,10,LL6L75MAOH,Dobrinj
10482,2022-03-21,188,1381,10,LL6L75MAOH,Gabonjin
10483,2022-03-21,175,1292,10,LL6L75MAOH,Klimno
10484,2022-03-21,220,1616,10,LL6L75MAOH,Kras
10485,2022-03-21,275,2021,10,LL6L75MAOH,Polje
10486,2022-03-21,114,842,10,LL6L75MAOH,Sužan
10487,2022-03-21,137,1010,10,LL6L75MAOH,Sveti Ivan Dobrinjski
10488,2022-03-21,114,842,10,LL6L75MAOH,Sveti Vid Dobrinjski
10489,2022-03-21,363,980,11,PWRE47KYZP,Dobrinj
10490,2022-03-21,492,1327,11,PWRE47KYZP,Gabonjin
10491,2022-03-21,463,1248,11,PWRE47KYZP,Gostinjac
10492,2022-03-21,492,1327,11,PWRE47KYZP,Kras
10493,2022-03-21,719,1938,11,PWRE47KYZP,Polje
10494,2022-03-21,650,1753,11,PWRE47KYZP,Rasopasno
10495,2022-03-21,410,1106,11,PWRE47KYZP,Rudine
10496,2022-03-21,463,1248,11,PWRE47KYZP,Sveti Ivan Dobrinjski
10497,2022-03-21,650,1753,11,PWRE47KYZP,Sveti Vid Dobrinjski
10498,2022-03-21,838,2258,11,PWRE47KYZP,Šilo
10499,2022-03-21,386,1042,11,PWRE47KYZP,Tribulje
10500,2022-03-21,410,1106,11,PWRE47KYZP,Bogovići
10501,2022-03-21,386,1042,11,PWRE47KYZP,Kremenići
10502,2022-03-21,109,346,12,D2JG9GNXNM,Sveti Ivan Dobrinjski
10503,2022-03-21,167,530,12,D2JG9GNXNM,Sveti Vid Dobrinjski
10504,2022-03-21,179,567,12,D2JG9GNXNM,Šilo
10505,2022-03-21,130,414,12,D2JG9GNXNM,Tribulje
10506,2022-03-21,131,415,12,D2JG9GNXNM,Barušići
10507,2022-03-21,262,830,12,D2JG9GNXNM,Bogovići
10508,2022-03-21,235,746,12,D2JG9GNXNM,Kremenići
10509,2022-03-21,157,497,12,D2JG9GNXNM,Ljutići
10510,2022-03-21,109,346,12,D2JG9GNXNM,Milčetići
10511,2022-03-21,167,530,12,D2JG9GNXNM,Milovčići
10512,2022-03-21,179,567,12,D2JG9GNXNM,Oštrobradić
10513,2022-03-21,130,414,12,D2JG9GNXNM,Porat
10514,2022-03-21,704,782,13,8ZNRGQBWYD,Soline
10515,2022-03-21,662,735,13,8ZNRGQBWYD,Sužan
10516,2022-03-21,1028,1142,13,8ZNRGQBWYD,Žestilac
10517,2022-03-21,930,1033,13,8ZNRGQBWYD,Županje
10518,2022-03-21,587,652,13,8ZNRGQBWYD,Barušići
10519,2022-03-21,1198,1331,13,8ZNRGQBWYD,Malinska
10520,2022-03-21,859,954,13,8ZNRGQBWYD,Maršići
10521,2022-03-21,552,614,13,8ZNRGQBWYD,Milčetići
10522,2022-03-21,587,652,13,8ZNRGQBWYD,Radići
10523,2022-03-21,552,614,13,8ZNRGQBWYD,Sabljići
10524,2022-03-21,469,821,14,6O5L23OOTU,Soline
10525,2022-03-21,563,985,14,6O5L23OOTU,Sužan
10526,2022-03-21,469,821,14,6O5L23OOTU,Sveti Ivan Dobrinjski
10527,2022-03-21,720,1259,14,6O5L23OOTU,Žestilac
10528,2022-03-21,901,1576,14,6O5L23OOTU,Županje
10529,2022-03-21,720,1259,14,6O5L23OOTU,Barušići
10530,2022-03-21,770,1347,14,6O5L23OOTU,Malinska
10531,2022-03-21,1014,1773,14,6O5L23OOTU,Maršići
10532,2022-03-21,1127,1970,14,6O5L23OOTU,Milčetići
10533,2022-03-21,563,984,14,6O5L23OOTU,Radići
10534,2022-03-21,676,1181,14,6O5L23OOTU,Sabljići
10535,2022-03-21,563,984,14,6O5L23OOTU,Strilčići
10536,2022-03-21,317,2578,15,BKFMWP4ZDB,Malinska
10537,2022-03-21,339,2756,15,BKFMWP4ZDB,Maršići
10538,2022-03-21,248,2015,15,BKFMWP4ZDB,Milčetići
10539,2022-03-21,496,4032,15,BKFMWP4ZDB,Radići
10540,2022-03-21,446,3628,15,BKFMWP4ZDB,Sabljići
10541,2022-03-21,297,2419,15,BKFMWP4ZDB,Strilčići
10542,2022-03-21,317,2578,15,BKFMWP4ZDB,Turčić
10543,2022-03-21,339,2756,15,BKFMWP4ZDB,Vantačići
10544,2022-03-21,248,2016,15,BKFMWP4ZDB,Zidarići
10545,2022-03-21,223,2095,16,OSKTT1YXFS,Milovčići
10546,2022-03-21,302,2835,16,OSKTT1YXFS,Oštrobradić
10547,2022-03-21,284,2667,16,OSKTT1YXFS,Porat
10548,2022-03-21,302,2835,16,OSKTT1YXFS,Sveti Anton
10549,2022-03-21,441,4142,16,OSKTT1YXFS,Sveti Ivan
10550,2022-03-21,514,4825,16,OSKTT1YXFS,Sveti Vid-Miholjice
10551,2022-03-21,284,2667,16,OSKTT1YXFS,Žgombići
10552,2022-03-21,399,3746,16,OSKTT1YXFS,Njivice
10553,2022-03-21,368,3460,16,OSKTT1YXFS,Omišalj
10554,2022-03-21,251,2364,16,OSKTT1YXFS,Risika
10555,2022-03-21,237,2226,16,OSKTT1YXFS,Vrbnik
10556,2022-03-21,559,37,17,EAWL5GRXPI,Milčetići
10557,2022-03-21,670,44,17,EAWL5GRXPI,Milovčići
10558,2022-03-21,559,37,17,EAWL5GRXPI,Oštrobradić
10559,2022-03-21,857,57,17,EAWL5GRXPI,Strilčići
10560,2022-03-21,1072,72,17,EAWL5GRXPI,Sveti Anton
10561,2022-03-21,857,57,17,EAWL5GRXPI,Sveti Ivan
10562,2022-03-21,916,61,17,EAWL5GRXPI,Zidarići
10563,2022-03-21,1206,81,17,EAWL5GRXPI,Žgombići
10564,2022-03-21,1341,90,17,EAWL5GRXPI,Njivice
10565,2022-03-21,670,45,17,EAWL5GRXPI,Garica
10566,2022-03-21,804,54,17,EAWL5GRXPI,Kampelje
10567,2022-03-21,670,45,17,EAWL5GRXPI,Risika
10568,2022-03-21,972,13,18,TW6FWFWWRL,Sveti Ivan
10569,2022-03-21,1183,16,18,TW6FWFWWRL,Sveti Vid-Miholjice
10570,2022-03-21,1182,16,18,TW6FWFWWRL,Njivice
10571,2022-03-21,1690,24,18,TW6FWFWWRL,Omišalj
10572,2022-03-21,972,13,18,TW6FWFWWRL,Risika
10573,2022-03-21,1183,16,18,TW6FWFWWRL,Vrbnik
10574,2022-03-21,589,492,19,A6JEL2CAEO,Turčić
10575,2022-03-21,1277,1068,19,A6JEL2CAEO,Punat
10576,2022-03-21,589,492,19,A6JEL2CAEO,Stara Baška
10577,2022-03-21,299,553,20,RCIHSNCBTL,Sveti Ivan
